CODIGO PERIODO,CODIGO ESTUDIANTE,DES_APELLIDO_PATERNO,DES_APELLIDO_MATERNO,DES_NOMBRES,GENERO,EDAD,CORREO_UPC,CORREO_PERSONAL_1,MOBILE PHONE,FLAG_ESTUDIANTE_PROVINCIA,CARRERA,FACULTAD,CAMPUS,FECHA MATRICULA,IND_CICLO_ALUMNO,NRO_CICLOS_ORDINARIO_MAT,NRO_CICLOS_ORDINARIO_RET,FLAG_TIENE_DEUDA,MONTO_DEUDA,FLAG_COLEGIO_PROCEDENCIA_ES_PROVINCIA,FLAG_BECA_18,FLAG_BENEFICIO,TIPO BENEFICIO,MODALIDAD DE INGRESO,CICLO DE INGRESO,FLAG_TRABAJA,FLAG_LLEVÓ NIVELACIÓN,NIVEL SOCIOECONÓMICO,CATEGORÍA DE PAGO,CANTIDAD CURSOS MATRICULADOS EN RIESGO,CANTIDAD CURSOS MATRICULADOS EN PRESENCIAL,CANTIDAD CURSOS MATRICULADOS EN VIRTUAL,TOTAL DE CURSOS MATRICULADOS EN TODO SU AVANCE,TOTAL DE CURSOS APROBADOS EN TODO SU AVANCE,TOTAL DE CURSOS DESAPROBADOS EN TODO SU AVANCE,TOTAL DE RETIROS DE ASIGNATURA EN TODO SU AVANCE,TOTAL DE CURSOS MATRICULADOS POR CICLO,TOTAL DE RETIROS DE ASIGNATURA POR CICLO,TOTAL DE CURSOS APROBADOS POR CICLO,TOTAL DE CURSOS DESAPROBADOS POR CICLO,TOTAL DE CRÉDITOS APROBADOS POR CICLO,TOTAL DE CRÉDITOS DESAPROBADOS POR CICLO,TOTAL DE CRÉDITOS APROBADOS EN TODO SU AVANCE,TOTAL DE CRÉDITOS DESAPROBADOS EN TODO SU AVANCE,TOTAL DE CRÉDITOS MATRICULADOS POR CICLO,TOTAL DE CRÉDITOS MATRICULADOS EN TODO SU AVANCE,PROMEDIO PONDERADO ACUMULADO,PROMEDIO POR CICLO,NÚMERO DE DOBLE DESAPROBACIÓN POR CICLO,NÚMERO DE DOBLE DESAPROBACIÓN EN TODO SU AVANCE,NÚMERO DE ASISTENCIAS POR CICLO,PORCENTAJE DE ASISTENCIAS POR CICLO,NÚMERO DE INASISTENCIAS POR CICLO,PORCENTAJE DE INASISTENCIAS,FLAG ABANDONO ESTUDIOS
2019-1,u20182379,Apellido 379,Apellido 379,Nombre379,F,29,u379@upc.edu.pe,personal_379@gmail.com,9379000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-0379-01,2,1,1,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2018-2,SI,SI,A,S,2,6,6,10,3,2,5,5,5,4,1,12,4,12,8,20,40,18.942591221012183,15.29387670269841,4,1,129,0.832258064516129,26,0.16774193548387098,NO
2019-1,u20182380,Apellido 380,Apellido 380,Nombre380,M,30,u380@upc.edu.pe,personal_380@gmail.com,9380000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0380-01,2,2,0,NO,0,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2018-2,SI,NO,A,S,2,6,3,10,10,0,0,6,4,5,1,40,4,40,0,24,40,5.871850508646573,14.80979781815401,2,0,139,0.7988505747126436,35,0.20114942528735633,NO
2019-1,u20182381,Apellido 381,Apellido 381,Nombre381,F,30,u381@upc.edu.pe,personal_381@gmail.com,9381000000,SI,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0381-01,2,2,0,NO,0,SI,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2018-2,SI,SI,C,T,2,5,3,10,9,0,1,3,3,1,2,36,8,36,0,12,40,11.177517153030614,12.737915173927554,4,0,77,0.7129629629629629,31,0.28703703703703703,NO
2019-1,u20182382,Apellido 382,Apellido 382,Nombre382,F,29,u382@upc.edu.pe,personal_382@gmail.com,9382000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0382-01,2,3,-1,SI,4000,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2018-2,NO,SI,A,X,3,5,4,10,2,7,1,7,6,7,0,8,0,8,28,28,40,5.238580648946504,8.971799414850773,4,2,106,0.7571428571428571,34,0.24285714285714285,NO
2019-1,u20161383,Apellido 383,Apellido 383,Nombre383,F,27,u383@upc.edu.pe,personal_383@gmail.com,9383000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0383-01,7,5,2,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2015-1,NO,SI,B,S,3,6,3,35,31,3,1,5,4,2,3,124,12,124,12,20,140,9.387544192002379,11.246427661440013,2,3,69,0.8117647058823529,16,0.18823529411764706,NO
2019-1,u20142384,Apellido 384,Apellido 384,Nombre384,F,20,u384@upc.edu.pe,personal_384@gmail.com,9384000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0384-01,10,1,9,NO,0,NO,NO,NO,BECA DE HONOR,EXONER.GRADO TITULO,2014-2,NO,SI,A,X,5,6,1,50,2,34,14,7,5,3,4,8,16,8,136,28,200,8.185180175952715,12.741241083398172,6,21,110,0.7586206896551724,35,0.2413793103448276,NO
2019-1,u20142385,Apellido 385,Apellido 385,Nombre385,F,25,u385@upc.edu.pe,personal_385@gmail.com,9385000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-0385-01,10,5,5,NO,0,NO,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,2014-2,NO,SI,A,Z,2,6,6,50,0,10,40,7,4,5,2,0,8,0,40,28,200,19.905796790735856,15.685526053576123,6,5,85,0.68,40,0.32,NO
2019-1,u20171386,Apellido 386,Apellido 386,Nombre386,M,24,u386@upc.edu.pe,personal_386@gmail.com,9386000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0386-01,5,4,1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2016-1,NO,SI,A,S,4,4,2,25,15,10,0,5,5,1,4,60,16,60,40,20,100,12.692594897281435,17.671220184031547,3,0,86,0.6825396825396826,40,0.31746031746031744,NO
2019-1,u20181387,Apellido 387,Apellido 387,Nombre387,F,25,u387@upc.edu.pe,personal_387@gmail.com,9387000000,SI,Ingeniería Industrial,Ingeniería,Monterrico,2019-0387-01,3,2,1,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2017-1,NO,SI,C,Q,1,6,3,15,15,0,0,5,2,4,1,60,4,60,0,20,60,8.41460073801724,15.768409164262504,3,0,53,0.6463414634146342,29,0.35365853658536583,NO
2019-1,u20172388,Apellido 388,Apellido 388,Nombre388,M,24,u388@upc.edu.pe,personal_388@gmail.com,9388000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-0388-01,4,2,2,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2017-2,NO,SI,B,X,4,4,4,20,18,2,0,3,1,3,0,72,0,72,8,12,80,16.384543409251705,18.458153350807272,1,0,119,0.8814814814814815,16,0.11851851851851852,NO
2019-1,u20171389,Apellido 389,Apellido 389,Nombre389,F,25,u389@upc.edu.pe,personal_389@gmail.com,9389000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0389-01,5,6,-1,NO,0,SI,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2016-1,SI,SI,A,T,2,4,4,25,13,4,8,3,5,1,2,52,8,52,16,12,100,19.325074473347883,11.298667357973835,2,1,91,0.7982456140350878,23,0.20175438596491227,SI
2019-1,u20182390,Apellido 390,Apellido 390,Nombre390,M,19,u390@upc.edu.pe,personal_390@gmail.com,9390000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0390-01,2,2,0,NO,0,NO,NO,SI,SIN BENEFICIO,SELECCIÓN PREFERENTE,2018-2,NO,SI,D,U,4,1,2,10,1,6,3,3,4,2,1,4,4,4,24,12,40,14.175642766863673,11.290217980847839,6,6,134,0.8933333333333333,16,0.10666666666666667,SI
2019-1,u20172391,Apellido 391,Apellido 391,Nombre391,F,29,u391@upc.edu.pe,personal_391@gmail.com,9391000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-0391-01,4,4,0,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2017-2,SI,SI,C,Z,6,2,4,20,14,0,6,7,1,3,4,56,16,56,0,28,80,10.727738854266907,14.995397543130569,1,0,50,0.6172839506172839,31,0.38271604938271603,NO
2019-1,u20162392,Apellido 392,Apellido 392,Nombre392,M,24,u392@upc.edu.pe,personal_392@gmail.com,9392000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0392-01,6,6,0,SI,8000,SI,NO,SI,SIN BENEFICIO,SELECCIÓN PREFERENTE,2016-2,NO,SI,A,X,4,3,4,30,16,13,1,5,3,1,4,64,16,64,52,20,120,19.41432157517647,9.89334083693577,1,7,97,0.782258064516129,27,0.21774193548387097,NO
2019-1,u20162393,Apellido 393,Apellido 393,Nombre393,F,28,u393@upc.edu.pe,personal_393@gmail.com,9393000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0393-01,6,4,2,NO,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2016-2,NO,SI,B,Z,1,1,3,30,6,10,14,7,1,4,3,24,12,24,40,28,120,12.13420550269857,10.238501993616236,6,0,124,0.8493150684931506,22,0.1506849315068493,NO
2019-1,u20161394,Apellido 394,Apellido 394,Nombre394,M,21,u394@upc.edu.pe,personal_394@gmail.com,9394000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0394-01,7,2,5,NO,0,SI,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2015-1,NO,SI,A,S,5,4,1,35,25,0,10,4,5,3,1,100,4,100,0,16,140,16.293692692351584,11.931203207479797,3,0,124,0.8551724137931035,21,0.14482758620689656,NO
2019-1,u20182395,Apellido 395,Apellido 395,Nombre395,F,23,u395@upc.edu.pe,personal_395@gmail.com,9395000000,SI,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-0395-01,2,2,0,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-2,NO,SI,B,U,1,1,6,10,5,0,5,5,2,3,2,20,8,20,0,20,40,8.731925681784254,17.259582461739527,6,0,85,0.6854838709677419,39,0.31451612903225806,NO
2019-1,u20191396,Apellido 396,Apellido 396,Nombre396,F,29,u396@upc.edu.pe,personal_396@gmail.com,9396000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0396-01,1,2,-1,NO,0,SI,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,SI,C,T,5,1,6,5,2,2,1,3,5,1,2,8,8,8,8,12,20,6.253702869189661,9.674372785026724,4,1,89,0.8018018018018018,22,0.1981981981981982,NO
2019-1,u20181397,Apellido 397,Apellido 397,Nombre397,F,29,u397@upc.edu.pe,personal_397@gmail.com,9397000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0397-01,3,3,0,NO,0,NO,NO,SI,BECA DE HONOR,BECAS HIJO DE DOCENTES,2017-1,SI,SI,B,Y,6,3,1,15,1,8,6,7,3,5,2,4,8,4,32,28,60,7.0960576126615,18.277349605725334,1,8,69,0.6571428571428571,36,0.34285714285714286,NO
2019-1,u20162398,Apellido 398,Apellido 398,Nombre398,M,21,u398@upc.edu.pe,personal_398@gmail.com,9398000000,SI,Ingeniería de Software,Ingeniería,Monterrico,2019-0398-01,6,7,-1,NO,0,NO,NO,NO,DESCUENTO RETENCION,SELECCIÓN PREFERENTE,2016-2,NO,SI,C,T,2,6,2,30,21,3,6,6,4,3,3,84,12,84,12,24,120,12.796776511994228,18.03688593598895,2,0,68,0.6476190476190476,37,0.3523809523809524,NO
2019-1,u20191399,Apellido 399,Apellido 399,Nombre399,M,30,u399@upc.edu.pe,personal_399@gmail.com,9399000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-0399-01,1,1,0,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,NO,D,S,5,1,4,5,5,0,0,6,3,6,0,20,0,20,0,24,20,16.09262593554474,7.109975219885715,5,0,87,0.8365384615384616,17,0.16346153846153846,SI
2019-1,u20152400,Apellido 400,Apellido 400,Nombre400,F,25,u400@upc.edu.pe,personal_400@gmail.com,9400000000,SI,Ingeniería de Software,Ingeniería,Monterrico,2019-0400-01,8,1,7,SI,10000,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2015-2,NO,SI,A,X,6,3,4,40,18,7,15,3,5,1,2,72,8,72,28,12,160,16.13583127753921,15.1062919089035,4,1,89,0.7416666666666667,31,0.25833333333333336,NO
2019-1,u20181401,Apellido 401,Apellido 401,Nombre401,F,26,u401@upc.edu.pe,personal_401@gmail.com,9401000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0401-01,3,3,0,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2017-1,NO,SI,C,Q,6,4,5,15,4,6,5,3,2,3,0,16,0,16,24,12,60,19.520957420026615,7.571852400121422,5,1,116,0.7785234899328859,33,0.2214765100671141,SI
2019-1,u20182402,Apellido 402,Apellido 402,Nombre402,F,22,u402@upc.edu.pe,personal_402@gmail.com,9402000000,SI,Ingeniería de Software,Ingeniería,Monterrico,2019-0402-01,2,3,-1,NO,0,NO,SI,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE ARIZONA,2018-2,NO,SI,C,S,6,3,5,10,9,0,1,5,3,4,1,36,4,36,0,20,40,18.261798532110348,10.088621147473118,5,0,130,0.8666666666666667,20,0.13333333333333333,NO
2019-1,u20172403,Apellido 403,Apellido 403,Nombre403,F,25,u403@upc.edu.pe,personal_403@gmail.com,9403000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-0403-01,4,2,2,SI,8000,NO,NO,NO,SIN BENEFICIO,EXONER.GRADO TITULO,2017-2,NO,SI,C,T,4,5,1,20,12,6,2,4,5,2,2,48,8,48,24,16,80,13.578569362965652,14.5575371318001,1,3,66,0.6407766990291263,37,0.3592233009708738,SI
2019-1,u20191404,Apellido 404,Apellido 404,Nombre404,F,24,u404@upc.edu.pe,personal_404@gmail.com,9404000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-0404-01,1,2,-1,SI,10000,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,SI,C,S,5,2,4,5,2,2,1,3,1,1,2,8,8,8,8,12,20,13.847326007905522,8.670466506713174,2,0,53,0.6091954022988506,34,0.39080459770114945,NO
2019-1,u20191405,Apellido 405,Apellido 405,Nombre405,F,30,u405@upc.edu.pe,personal_405@gmail.com,9405000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0405-01,1,2,-1,NO,0,NO,NO,NO,BECA DE HONOR,TRASLADO EXTERNO,2018-1,NO,SI,E,Q,1,2,1,5,1,1,3,7,3,3,4,4,16,4,4,28,20,7.932232332920313,15.230627432434332,3,1,94,0.7230769230769231,36,0.27692307692307694,NO
2019-1,u20171406,Apellido 406,Apellido 406,Nombre406,F,22,u406@upc.edu.pe,personal_406@gmail.com,9406000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-0406-01,5,3,2,SI,10000,NO,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,2016-1,NO,SI,E,S,3,3,2,25,3,1,21,4,4,1,3,12,12,12,4,16,100,6.908006577375549,15.937632842118099,2,0,58,0.6904761904761905,26,0.30952380952380953,NO
2019-1,u20181407,Apellido 407,Apellido 407,Nombre407,F,22,u407@upc.edu.pe,personal_407@gmail.com,9407000000,SI,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0407-01,3,4,-1,SI,10000,NO,NO,SI,SIN BENEFICIO,SELECCIÓN PREFERENTE,2017-1,NO,NO,D,R,1,3,4,15,14,0,1,5,3,1,4,56,16,56,0,20,60,12.251252447279409,11.458777858285098,1,0,118,0.7972972972972973,30,0.20270270270270271,NO
2019-1,u20191408,Apellido 408,Apellido 408,Nombre408,F,26,u408@upc.edu.pe,personal_408@gmail.com,9408000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-0408-01,1,2,-1,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2018-1,NO,NO,A,S,2,6,3,5,4,0,1,5,6,5,0,16,0,16,0,20,20,11.513551221670005,8.730811638771891,3,0,136,0.7906976744186046,36,0.20930232558139536,SI
2019-1,u20191409,Apellido 409,Apellido 409,Nombre409,M,29,u409@upc.edu.pe,personal_409@gmail.com,9409000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-0409-01,1,2,-1,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,SI,A,X,5,5,2,5,0,0,5,6,1,6,0,0,0,0,0,24,20,9.919227787601963,14.88324475489122,1,0,58,0.651685393258427,31,0.34831460674157305,NO
2019-1,u20151410,Apellido 410,Apellido 410,Nombre410,M,27,u410@upc.edu.pe,personal_410@gmail.com,9410000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-0410-01,9,4,5,SI,10000,NO,SI,NO,BECA DE HONOR,EXONER.GRADO TITULO,2014-1,NO,SI,A,Y,5,2,1,45,38,1,6,6,4,3,3,152,12,152,4,24,180,8.542083370982576,16.122535715848194,5,1,78,0.7090909090909091,32,0.2909090909090909,NO
2019-1,u20172411,Apellido 411,Apellido 411,Nombre411,F,19,u411@upc.edu.pe,personal_411@gmail.com,9411000000,SI,Ingeniería Civil,Ingeniería,Monterrico,2019-0411-01,4,1,3,SI,4000,NO,NO,SI,SIN BENEFICIO,SELECCIÓN PREFERENTE,2017-2,SI,SI,C,Q,4,5,3,20,14,2,4,3,6,2,1,56,4,56,8,12,80,13.316572739104584,7.479015422275156,5,1,54,0.7105263157894737,22,0.2894736842105263,NO
2019-1,u20151412,Apellido 412,Apellido 412,Nombre412,M,20,u412@upc.edu.pe,personal_412@gmail.com,9412000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0412-01,9,8,1,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2014-1,NO,SI,B,Q,2,5,5,45,34,3,8,7,2,2,5,136,20,136,12,28,180,14.312699956462485,9.096368576581412,5,3,92,0.7796610169491526,26,0.22033898305084745,NO
2019-1,u20162413,Apellido 413,Apellido 413,Nombre413,M,24,u413@upc.edu.pe,personal_413@gmail.com,9413000000,SI,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-0413-01,6,3,3,NO,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2016-2,SI,SI,C,R,1,4,5,30,4,19,7,6,1,2,4,16,16,16,76,24,120,7.877914362951335,11.674625669992095,2,8,67,0.6504854368932039,36,0.34951456310679613,NO
2019-1,u20171414,Apellido 414,Apellido 414,Nombre414,F,20,u414@upc.edu.pe,personal_414@gmail.com,9414000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0414-01,5,2,3,NO,0,NO,SI,NO,BECA DE HONOR,EVALUACION INTEGRAL,2016-1,NO,NO,D,T,5,1,2,25,25,0,0,3,5,2,1,100,4,100,0,12,100,13.919023629025068,13.814027997466553,6,0,126,0.8571428571428571,21,0.14285714285714285,NO
2019-1,u20162415,Apellido 415,Apellido 415,Nombre415,M,25,u415@upc.edu.pe,personal_415@gmail.com,9415000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-0415-01,6,1,5,SI,6000,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2016-2,NO,SI,A,Q,5,3,3,30,17,9,4,6,3,1,5,68,20,68,36,24,120,15.423748709482657,16.045258645039482,6,8,94,0.8623853211009175,15,0.13761467889908258,SI
2019-1,u20181416,Apellido 416,Apellido 416,Nombre416,M,19,u416@upc.edu.pe,personal_416@gmail.com,9416000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0416-01,3,2,1,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2017-1,SI,SI,A,T,3,2,1,15,10,5,0,4,3,3,1,40,4,40,20,16,60,11.761462806857736,11.744259848620054,4,5,79,0.6869565217391305,36,0.3130434782608696,SI
2019-1,u20181417,Apellido 417,Apellido 417,Nombre417,F,19,u417@upc.edu.pe,personal_417@gmail.com,9417000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0417-01,3,4,-1,SI,10000,NO,NO,SI,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,2017-1,NO,SI,A,T,4,4,6,15,14,0,1,5,1,1,4,56,16,56,0,20,60,15.42333181688409,13.612913116739872,4,0,106,0.803030303030303,26,0.19696969696969696,NO
2019-1,u20182418,Apellido 418,Apellido 418,Nombre418,M,18,u418@upc.edu.pe,personal_418@gmail.com,9418000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0418-01,2,3,-1,NO,0,SI,NO,NO,SIN BENEFICIO,EXONER.GRADO TITULO,2018-2,NO,SI,B,S,4,1,6,10,2,5,3,4,4,3,1,8,4,8,20,16,40,18.63432185326498,18.086866323807776,1,4,50,0.6944444444444444,22,0.3055555555555556,NO
2019-1,u20182419,Apellido 419,Apellido 419,Nombre419,F,27,u419@upc.edu.pe,personal_419@gmail.com,9419000000,SI,Ingeniería Industrial,Ingeniería,Monterrico,2019-0419-01,2,1,1,SI,6000,NO,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2018-2,NO,SI,A,Z,3,6,5,10,0,4,6,6,4,6,0,0,0,0,16,24,40,16.579594062695033,15.714453993432485,2,0,75,0.6818181818181818,35,0.3181818181818182,NO
2019-1,u20181420,Apellido 420,Apellido 420,Nombre420,F,27,u420@upc.edu.pe,personal_420@gmail.com,9420000000,SI,Ingeniería de Software,Ingeniería,Monterrico,2019-0420-01,3,3,0,SI,8000,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2017-1,NO,SI,A,Z,2,4,1,15,13,2,0,7,2,6,1,52,4,52,8,28,60,10.731735378253802,12.809729084527358,5,2,99,0.7557251908396947,32,0.24427480916030533,NO
2019-1,u20172421,Apellido 421,Apellido 421,Nombre421,F,30,u421@upc.edu.pe,personal_421@gmail.com,9421000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0421-01,4,2,2,NO,0,SI,NO,SI,DESCUENTO RETENCION,SELECCIÓN PREFERENTE,2017-2,NO,NO,C,T,5,2,1,20,7,2,11,7,3,5,2,28,8,28,8,28,80,16.81398601233085,10.758478679655976,4,0,104,0.8,26,0.2,SI
2019-1,u20191422,Apellido 422,Apellido 422,Nombre422,M,26,u422@upc.edu.pe,personal_422@gmail.com,9422000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-0422-01,1,1,0,NO,0,SI,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2018-1,NO,SI,B,S,2,2,4,5,5,0,0,6,5,3,3,20,12,20,0,24,20,12.156288130900675,7.264464821656388,2,0,85,0.8333333333333334,17,0.16666666666666666,SI
2019-1,u20161423,Apellido 423,Apellido 423,Nombre423,F,26,u423@upc.edu.pe,personal_423@gmail.com,9423000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-0423-01,7,5,2,NO,0,NO,SI,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,2015-1,NO,SI,D,Y,2,3,3,35,12,6,17,4,1,4,0,48,0,48,24,16,140,8.093466568207875,12.68264477513127,3,2,97,0.8290598290598291,20,0.17094017094017094,SI
2019-1,u20182424,Apellido 424,Apellido 424,Nombre424,M,24,u424@upc.edu.pe,personal_424@gmail.com,9424000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0424-01,2,3,-1,SI,0,NO,NO,NO,DESCUENTO RETENCION,SELECCIÓN PREFERENTE,2018-2,NO,NO,A,T,5,5,1,10,8,2,0,3,6,1,2,32,8,32,8,12,40,16.472772398009113,14.900403269826894,1,1,56,0.6829268292682927,26,0.3170731707317073,NO
2019-1,u20171425,Apellido 425,Apellido 425,Nombre425,M,22,u425@upc.edu.pe,personal_425@gmail.com,9425000000,SI,Ciencias de la Computación,Ingeniería,Monterrico,2019-0425-01,5,4,1,SI,10000,NO,NO,SI,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,2016-1,NO,NO,B,T,5,4,1,25,9,0,16,6,3,1,5,36,20,36,0,24,100,19.885714119218186,10.26379392329875,5,0,64,0.7272727272727273,24,0.2727272727272727,NO
2019-1,u20191426,Apellido 426,Apellido 426,Nombre426,F,24,u426@upc.edu.pe,personal_426@gmail.com,9426000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0426-01,1,1,0,SI,4000,SI,SI,SI,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,SI,SI,D,Z,1,2,5,5,3,1,1,3,1,3,0,12,0,12,4,12,20,18.5795864368078,17.718352263161215,2,1,69,0.8117647058823529,16,0.18823529411764706,NO
2019-1,u20172427,Apellido 427,Apellido 427,Nombre427,M,26,u427@upc.edu.pe,personal_427@gmail.com,9427000000,SI,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0427-01,4,5,-1,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2017-2,SI,SI,D,Z,6,1,2,20,8,3,9,3,3,1,2,32,8,32,12,12,80,11.653139616107515,16.542477768264238,1,2,112,0.7832167832167832,31,0.21678321678321677,SI
2019-1,u20162428,Apellido 428,Apellido 428,Nombre428,M,19,u428@upc.edu.pe,personal_428@gmail.com,9428000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-0428-01,6,1,5,SI,10000,SI,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,2016-2,NO,SI,A,S,4,6,5,30,13,4,13,3,1,2,1,52,4,52,16,12,120,15.247526722057588,9.790628826146726,4,1,98,0.7903225806451613,26,0.20967741935483872,SI
2019-1,u20181429,Apellido 429,Apellido 429,Nombre429,M,18,u429@upc.edu.pe,personal_429@gmail.com,9429000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-0429-01,3,3,0,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2017-1,NO,SI,C,Q,5,1,4,15,9,2,4,4,5,2,2,36,8,36,8,16,60,14.489759552027552,16.114594748648386,6,0,130,0.8227848101265823,28,0.17721518987341772,NO
2019-1,u20151430,Apellido 430,Apellido 430,Nombre430,F,20,u430@upc.edu.pe,personal_430@gmail.com,9430000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0430-01,9,10,-1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2014-1,NO,SI,D,T,2,2,3,45,11,11,23,6,6,1,5,44,20,44,44,24,180,8.958671863303618,10.205615306113868,2,2,138,0.7931034482758621,36,0.20689655172413793,NO
2019-1,u20181431,Apellido 431,Apellido 431,Nombre431,F,25,u431@upc.edu.pe,personal_431@gmail.com,9431000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0431-01,3,2,1,NO,0,SI,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2017-1,NO,NO,A,T,3,6,3,15,4,8,3,4,1,2,2,16,8,16,32,16,60,8.611117235763471,10.638818199490306,4,3,73,0.7684210526315789,22,0.23157894736842105,NO
